date	hour	drivers_onduty	t_onduty	t_occupied	n_pass	n_trip	n_mile	earnings	precip
2010-01-15	13	21696	16122.96	4089.7	33559	20754	55733.344	232206.37	0
2010-01-15	14	23272	17488.956	4698.956	36361	22234	61316.346	257686.24	0
2010-01-15	15	23167	17461.953	4866.468	35931	21796	62812.857	260341.07	0
2010-01-15	16	20676	15285.362	4199.943	31969	19099	57166.368	247617.07	0
2010-01-15	17	23586	18247.259	4846.647	40141	23527	61981.391	281001.65	0
2010-01-15	18	29675	22544.305	6000.221	49470	29260	76199.419	350087.37	0
2010-01-15	19	32075	24090.505	6293.541	55689	31835	82435.625	376626	0
2010-01-15	20	29857	21995.484	5560.122	50475	28707	79047.187	335198.33	0
2010-01-15	21	27369	19900.667	4944.323	46805	26303	75673.71	308369.5	0
2010-01-15	22	28167	20964.362	5173.717	51102	27913	77908.234	316904.11	0
2010-01-15	23	27995	21210.312	5800.712	49454	26794	88596.263	352330.21	0
2010-01-16	0	23387	17641.852	4866.309	52091	28050	74921.145	301228.14	0
2010-01-16	1	23749	17063.214	4261.341	41004	22369	69787.893	270782.76	0
2010-01-16	2	20228	14373.421	3535.312	34277	18885	61124.671	231823.7	0
2010-01-16	3	15886	11157.625	2737.4	26380	14435	50542.583	186199.29	0
2010-01-16	4	10883	7421.936	1956.843	17519	9625	39413.294	138819.88	0
2010-01-16	5	5248	3581.839	907.966	7529	4479	21591	72572.65	0
2010-01-16	6	4781	3386.511	815.444	6738	4343	20820.428	68876.78	0
2010-01-16	7	5976	4152.451	931.949	8696	5578	22317.578	76418.45	0
2010-01-16	8	8936	6303.904	1330.733	13980	8795	27603.124	98608.54	0
2010-01-16	9	13175	9362.143	1975.495	21278	13206	35455.621	134576.43	0
2010-01-16	10	15981	11333.923	2423.346	26031	15694	39533.649	155121.5	0
2010-01-16	11	18423	13346.141	2977.244	30730	18127	44766.837	179725.85	0
2010-01-16	12	20279	14698.808	3416.862	34164	19827	48837.738	200153.83	0
2010-01-16	13	21196	15283.725	3739.493	35764	20519	51867.469	213801.92	0
2010-01-16	14	20518	15032.223	3709.63	34268	19618	51342.566	210209.05	0
2010-01-16	15	21806	16141.308	4018.195	37440	21256	56088.707	228921.85	0
2010-01-16	16	21197	15517.027	3854.445	36832	20486	54281.061	220171.76	0
2010-01-16	17	22926	17120.7	4217.441	42141	23182	57814.252	235870.13	0
2010-01-16	18	26429	19518.49	4835.817	46845	25869	64885.83	266088.03	0
2010-01-16	19	29229	21704.82	5649.989	53775	29165	70457.583	300082.15	0
2010-01-16	20	26516	19278.229	4840.837	46008	24970	63728.827	274512.53	0
2010-01-16	21	24988	18267.817	4391.59	44492	23745	61440.015	259567.04	0
2010-01-16	22	27468	20638.489	4998.318	50958	26920	69763.722	292806.22	0
2010-01-16	23	29881	23270.215	6559.354	55373	28962	86918.376	366131.32	0
2010-01-17	0	25021	19412.776	5482.438	58167	30414	75766.878	317286.45	0
2010-01-17	1	27236	19973.899	5038.792	48974	26050	78978.073	310749.18	0
2010-01-17	2	23964	17345.059	4310.314	42940	22966	72776.685	277671.86	0
2010-01-17	3	19840	14174.094	3559.112	34721	18549	63458.051	234856.81	0
2010-01-17	4	13355	9097.194	2415.96	21574	11697	46511.672	165951.88	0
2010-01-17	5	5615	3748.021	954.603	8189	4679	20899.944	71455.3	0
2010-01-17	6	3974	2768.87	665.617	5831	3554	16502.067	53791.5	0
2010-01-17	7	4534	3156.692	697.621	6592	4197	17280.189	57530.36	0
2010-01-17	8	6363	4426.85	913.903	9999	6150	20223.553	70721.67	0
2010-01-17	9	9588	6627.621	1340.468	16307	9614	26746.152	98073.48	0
2010-01-17	10	14055	9879.944	2038.882	24756	14306	36535.495	138661.39	0
2010-01-17	11	17323	12399.504	2670.589	30444	17454	44247.672	172734.29	0
2010-01-17	12	22758	17165.232	3834.169	42585	24059	54894.503	227582.95	0
2010-01-17	13	27266	20340.116	5124.721	50865	28421	65877.605	283502.07	0.02
2010-01-17	14	25393	18864.894	4747.955	45436	25315	62722.945	263950.37	0.15
2010-01-17	15	22878	16638.987	4199.511	39855	22244	61075.442	245133.29	0.08
2010-01-17	16	22057	16332.496	4077.499	39765	22197	59578.378	237736.12	0.04
2010-01-17	17	22788	17062.212	4115.699	41177	22786	59173.997	237725.94	0.03
2010-01-17	18	24427	18088.972	4478.077	43338	24178	64225.561	257565.21	0.05
2010-01-17	19	21712	15618.458	3680.649	36733	20585	56104.247	222044.43	0.05
2010-01-17	20	21505	15368.145	3698.779	39963	22093	58066.82	236986.09	0.04
2010-01-17	21	19615	14240.843	3251.397	35450	19565	53695.541	214385.4	0.03
2010-01-17	22	19237	13758.566	3228.239	34411	18834	54730.683	215261.22	0.02
2010-01-17	23	18251	13301.62	3528.196	32684	18218	63191.113	237498.78	0.03
2010-01-18	0	12136	8820.889	2244.048	25496	14226	40998.435	154930.09	0.03
2010-01-18	1	10593	7345.834	1756.928	17395	9888	33039.084	122181.81	0.03
2010-01-18	2	7486	5123.089	1220.155	12270	6985	23187.776	84897.26	0.02
2010-01-18	3	5492	3773.528	887.377	8824	5048	17433.678	62427.45	0
2010-01-18	4	4254	2915.567	754.344	6555	3824	16161.358	54956.22	0
2010-01-18	5	3180	2269.657	546.812	4539	2842	13487.425	45139.34	0
2010-01-18	6	4757	3346.763	748.552	6969	4488	17718.5	61049.22	0
2010-01-18	7	7358	5125.778	1119.403	10693	7051	24843.057	87271.05	0
2010-01-18	8	11978	8529.063	1770.083	18619	12066	33329.401	125302.39	0
2010-01-18	9	14631	10179.13	2240.394	22793	14287	40073.475	153202.22	0
2010-01-18	10	15287	10733.81	2356.465	24601	14985	39646.256	154610.74	0
2010-01-18	11	16715	11998.086	2726.484	27548	16461	43577.621	172374.85	0
2010-01-18	12	18651	13380.686	3219.866	31056	18446	48942.186	196420.67	0
2010-01-18	13	18826	13567.958	3325.128	30869	18266	50575.997	201137.49	0
2010-01-18	14	19286	13956.422	3488.954	31592	18652	54087.076	213187.11	0
2010-01-18	15	20180	14707.421	3683.621	33769	19678	57341.22	225170.24	0
2010-01-18	16	19534	14315.549	3690.077	31971	18656	56813.939	221701.65	0
2010-01-18	17	20212	14945.168	3724.934	34045	19897	57211.597	224155.48	0
2010-01-18	18	22392	16389.54	4080.289	37436	22013	63642.707	248614.3	0
2010-01-18	19	21428	15068.692	3542.929	35335	20686	58212.981	226160.08	0
2010-01-18	20	17688	12463.492	2886.412	28378	16718	53130.245	204009.98	0
2010-01-18	21	16142	11334.695	2620.618	26278	15360	51213.844	191864.57	0
2010-01-18	22	15252	10641.084	2574.484	24738	14480	51865.644	190793.89	0
2010-01-18	23	12507	8725.674	2313.081	19590	11549	49383.142	174172.19	0
2010-01-19	0	7023	4873.79	1262.918	13475	7888	26657.832	95334.82	0
2010-01-19	1	5361	3598.721	856.752	8026	4755	18658.677	64817.11	0
2010-01-19	2	3500	2327.005	554.883	5093	3074	11762.24	40785.94	0
2010-01-19	3	2413	1701.143	374.518	3516	2119	7910.523	27302.82	0
2010-01-19	4	2423	1671.183	405.024	3601	2243	9883.455	32986.47	0
2010-01-19	5	3712	2602.635	561.961	5354	3573	14330.031	49995.89	0
2010-01-19	6	9835	7096.459	1446.251	14970	10251	30071.487	108801.48	0
2010-01-19	7	19816	14769.75	3363.79	31676	20670	53801.284	209844.23	0
2010-01-19	8	26647	20206.801	5220.313	41895	26691	65869.981	282563.26	0
2010-01-19	9	26243	19184.548	5094.944	37870	24350	62297.388	273607.39	0
2010-01-19	10	21350	15342.23	3869.068	30535	19396	50162.334	215237.74	0
2010-01-19	11	19871	14468.872	3634.984	29204	18422	47818.773	203599.59	0
2010-01-19	12	20644	14819.072	3724.877	31198	19457	49016.238	210205.86	0
2010-01-19	13	20679	15055.041	3638.749	31322	19603	48118.8	205738.82	0
2010-01-19	14	22157	16258.997	4091.065	34203	21072	53517.457	228398.93	0
2010-01-19	15	22151	16191.495	4196.396	34754	20907	55953.148	235209.64	0
2010-01-19	16	20221	14555.762	3802.367	31541	18969	52632.118	233531.5	0
2010-01-19	17	22967	17238.301	4407.1	38011	22995	57229.287	263371.72	0
2010-01-19	18	28448	21169.894	5465.613	46420	28180	67914.297	321785.14	0
2010-01-19	19	27778	19820.726	4832.601	44089	26860	68554.154	310026.96	0
2010-01-19	20	24772	17650.905	4199.74	39880	24175	67334.698	276257.76	0
2010-01-19	21	23755	17027.282	4028.748	39790	23552	68283.634	271557.11	0
2010-01-19	22	20978	14756.319	3572.633	33240	19770	63775.285	244816.71	0
2010-01-19	23	16586	11730.061	3044.486	25589	15171	57510.858	213353.06	0
2010-01-20	0	9307	6427.142	1643.709	17517	10343	30604.769	115820.26	0
2010-01-20	1	6944	4554.995	1060.07	9971	6026	20519.906	75690.16	0
2010-01-20	2	4535	2980.537	713.44	6738	4032	14700.646	52686.29	0
2010-01-20	3	3077	2061.6	475.54	4624	2735	9591.507	34381.34	0
2010-01-20	4	2677	1827.291	428.517	3996	2420	9803.361	33901.04	0
2010-01-20	5	3613	2572.339	513.998	5062	3410	12644.653	44933.79	0
2010-01-20	6	9944	7115.783	1430.128	15294	10253	28797.865	105827.89	0
2010-01-20	7	20064	14930.651	3401.354	32356	21151	52251.787	209146.02	0
2010-01-20	8	26999	20438.661	5140.823	42223	27201	62769.173	276532.52	0
2010-01-20	9	26625	19622.776	5192.151	38451	24975	62728.465	278268.13	0
2010-01-20	10	22061	15938.045	4000.196	31967	20337	49718.206	218532.52	0
2010-01-20	11	21111	15457.255	3766.415	31575	19761	48060.192	208824.72	0
2010-01-20	12	22201	16184.434	4045.536	33267	20884	50170.202	222175.53	0
2010-01-20	13	21545	15655.386	3935.469	32396	20270	51169.856	219593.87	0
2010-01-20	14	23093	16944.871	4326.19	35854	22222	55798.921	239930.29	0
2010-01-20	15	23265	16974.775	4451.828	36845	22327	59924.184	251776.04	0
2010-01-20	16	20409	14782.109	3760.623	32075	19413	53030.915	236194.3	0
2010-01-20	17	23152	17776.712	4565.757	39528	23728	58036.561	271304.96	0
2010-01-20	18	29707	22555.337	5927.777	48989	29760	71993.394	344632.28	0
2010-01-20	19	31002	22967.437	5744.011	50615	30719	76515.811	354914.76	0
2010-01-20	20	28768	20696.31	5116.072	46417	28092	76981.9	322888.16	0
2010-01-20	21	26852	19492.55	4735.547	44519	26525	78570.484	313846.71	0
2010-01-20	22	24922	17861.343	4368.413	40730	24004	75313.032	293557.42	0
2010-01-20	23	20141	14422.593	3816.263	31917	18660	67137.3	254964.15	0
2010-01-21	0	11899	8336.122	2290.401	22822	13304	40739.255	154440.02	0
2010-01-21	1	8700	5785.406	1394.649	12801	7562	26528.363	97805.47	0
2010-01-21	2	5321	3501.384	825.174	7925	4762	16173.663	59358.31	0
2010-01-21	3	3649	2454.634	582.621	5548	3246	12169.176	42855.72	0
2010-01-21	4	3122	2110.566	510.3	4728	2796	11597.718	40357.77	0
2010-01-21	5	3740	2642.667	546.839	5395	3551	13520.43	48084.24	0
2010-01-21	6	9989	7252.462	1452.674	15443	10409	29576.284	107922.16	0
2010-01-21	7	20435	15392.961	3474.012	32509	21531	53994.541	214323.33	0
2010-01-21	8	26891	20596.702	5271.626	41952	27169	62837.481	280141.9	0
2010-01-21	9	26695	19661.059	5222.293	38072	25069	61362.899	276481.43	0
2010-01-21	10	22747	16490.525	4194.02	32364	20939	50879.18	226111.32	0
2010-01-21	11	21490	15642.373	3858.74	31478	20099	47763.646	210393.68	0
2010-01-21	12	22667	16562.772	4188.024	34401	21507	51054.199	228531	0
2010-01-21	13	22307	16451.147	4192.029	33290	20832	54728.658	234293.44	0
2010-01-21	14	23990	17906.25	4678.89	36849	22968	59086.825	255924.03	0
2010-01-21	15	23975	17797.53	4885.022	37235	22612	61819.289	264746.51	0
2010-01-21	16	20695	15215.642	4148.571	31826	19035	53564.113	241253.25	0
2010-01-21	17	24118	18543.403	4932.199	40580	24219	60185.032	283150.24	0
2010-01-21	18	30667	23230.493	6260.788	50770	30532	73589.391	355257.43	0
2010-01-21	19	32731	24588.306	6364.439	54534	32466	80716.867	379693.01	0
2010-01-21	20	30887	22711.655	5691.665	50188	29831	80948.238	346980.93	0
2010-01-21	21	29243	21481.425	5295.205	48835	28696	84140.592	339848.16	0
2010-01-21	22	27989	20457.311	5030.285	47197	27346	82796.803	328511.17	0
2010-01-21	23	24936	18658.414	4996.171	41280	23787	83483.257	321937.84	0
2010-01-22	0	16108	11605.13	3088.826	32267	18620	53505.975	206779.13	0
2010-01-22	1	12924	8751.64	2104.371	19614	11357	38689.287	145538.35	0
2010-01-22	2	8449	5668.63	1357.573	12875	7588	25826.096	95083.79	0
2010-01-22	3	5853	3904.772	925.434	8913	5240	18312.549	66372.11	0
2010-01-22	4	4540	3117.144	781.971	6845	4100	17237.336	59603.72	0
2010-01-22	5	4166	2977.026	638.353	5926	3816	15753.826	55884.17	0
2010-01-22	6	9823	7115.14	1457.519	14822	10019	30540.602	109911.1	0
2010-01-22	7	20118	15063.761	3323.498	32162	21143	53232.136	210021.15	0
2010-01-22	8	27310	20612.059	5213.636	42808	27641	66173.976	287633.13	0
2010-01-22	9	26617	19603.571	5081.315	38525	25037	61463.906	273860.26	0
2010-01-22	10	22213	15990.943	3933.619	31855	20481	48489.617	215600.69	0
2010-01-22	11	21280	15716.55	3858.515	32382	20210	48774.708	213225.78	0
2010-01-22	12	22466	16488.793	4084.57	34568	21664	53610.899	231019.5	0
2010-01-22	13	22147	16364.52	3992.115	34457	21507	56043.147	234240.24	0
2010-01-22	14	24322	18030.5	4572.4	38068	23603	59186.812	254060.47	0
2010-01-22	15	23917	17709.522	4752.12	38184	22930	63802.412	265150.3	0
2010-01-22	16	21266	15600.851	4083.31	33830	20213	57558.456	251291.12	0
2010-01-22	17	24870	19016.834	4863.245	42894	25097	63416.61	290758.43	0
2010-01-22	18	31175	23568.051	6045.008	53430	31241	75423.43	356828.55	0
2010-01-22	19	34239	25810.38	6604.054	60185	34520	85053.008	396491	0
2010-01-22	20	31539	23265.281	5858.325	54536	30627	80472.079	348743.97	0
2010-01-22	21	29627	21733.181	5338.042	52423	29028	78673.145	327738.4	0
2010-01-22	22	30007	22299.086	5526.515	55418	30037	81559.013	336583.09	0
2010-01-22	23	30476	23371.687	6463.749	55602	29862	95596.125	385592.91	0
2010-01-23	0	25089	18993.816	5247.6	56823	30388	80278.96	324022.71	0
2010-01-23	1	25771	18745.267	4626.806	45347	24528	75457.995	293747.14	0
2010-01-23	2	21780	15570.619	3777.75	37730	20458	65047.296	248263.09	0
2010-01-23	3	16649	11800.576	2850.762	27907	15251	51116.391	191518.51	0
2010-01-23	4	11183	7563.146	1984.021	17507	9725	38772.506	137737.79	0
2010-01-23	5	5088	3457.885	856.71	7202	4282	19432.914	66059.24	0
2010-01-23	6	4635	3232.791	762.845	6737	4286	18772.05	63272.49	0
2010-01-23	7	6773	4655.61	1019.751	10034	6553	22547.508	78754.38	0
2010-01-23	8	10625	7437.247	1554.289	16784	10714	29911.667	110694.77	0
2010-01-23	9	14874	10514.292	2190.126	24175	15073	37552.035	145846.67	0
2010-01-23	10	18385	12974.977	2770.005	30600	18491	42433.295	172668.34	0
2010-01-23	11	20985	15263.118	3485.315	35863	21061	50106.444	207138.48	0
2010-01-23	12	23001	16864.146	3979.051	39404	23010	53783.074	226303.21	0
2010-01-23	13	23614	17349.019	4242.804	40371	23160	54004.549	232934.91	0
2010-01-23	14	23280	17214.436	4239.585	39103	22546	54093.451	231898.28	0
2010-01-23	15	24389	17949.048	4524.406	42161	23993	59131.454	249863.18	0
2010-01-23	16	23041	16748.594	4215.625	39901	22360	56632.566	235021.69	0
2010-01-23	17	24433	18468.075	4544.896	45634	24967	59021.35	248699.86	0
2010-01-23	18	29075	22016.65	5523.996	53042	29060	68381.103	292183.92	0
2010-01-23	19	31685	23861.525	6255.435	57690	31405	74105.387	322164.23	0
2010-01-23	20	29715	21938.262	5575.29	52687	28362	70053.275	310369.85	0
2010-01-23	21	27913	20377.452	5087.861	50189	26822	66734.235	291893.42	0
2010-01-23	22	29688	22358.29	5520.006	55937	29493	72825.216	315451.07	0
2010-01-23	23	31820	25177.213	7193.737	60025	31331	91639.375	394526.24	0
2010-01-24	0	27206	21256.43	6085.22	64060	33461	81986.158	347756.52	0
2010-01-24	1	29478	21566.229	5514.122	53547	28412	84727.736	337185.13	0
2010-01-24	2	25600	18604.33	4665.295	46172	24693	78312.698	299792.99	0
2010-01-24	3	20996	14972.006	3718.401	36543	19616	65813.564	246583.6	0
2010-01-24	4	13997	9500.788	2565.728	22476	12205	48388.334	173426.36	0
2010-01-24	5	5844	3973.688	995.134	8458	4838	21832.104	74212.18	0
2010-01-24	6	4222	2940.556	703.992	6082	3766	17183.073	56140.31	0
2010-01-24	7	5347	3641.24	810.69	7840	5079	19334.837	65615.47	0
2010-01-24	8	6819	4671.84	950.244	10955	6633	20844.857	73996.23	0
2010-01-24	9	10573	7313.655	1469.642	18139	10649	28747.131	107386.65	0
2010-01-24	10	15703	11080.48	2338.49	28229	16355	40872.588	158006.92	0
2010-01-24	11	19160	13736.778	2975.827	34052	19627	48138.184	191475.46	0
2010-01-24	12	21730	15884.424	3671.977	38567	22159	55517.403	224752.39	0
2010-01-24	13	24437	18078.323	4280.487	43782	24989	60855.748	252335.59	0
2010-01-24	14	25581	19081.312	4790.833	45294	25779	67145.6	275637.34	0.01
2010-01-24	15	23169	16825.026	4239.582	39108	22630	63421.159	253223.19	0
2010-01-24	16	19929	14215.254	3481.207	33485	19438	57506.782	221623.6	0.01
2010-01-24	17	18867	13682.344	3147.638	32192	18567	53063.636	203428.46	0
2010-01-24	18	22182	15965.726	3995.129	38965	22510	64671.484	249076.16	0
2010-01-24	19	18637	13128.47	3053.859	30646	17780	50926.917	194504.4	0
2010-01-24	20	16365	11503.925	2654.113	26889	15521	46687.563	181750.9	0
2010-01-24	21	13977	9798.653	2243.061	22396	13129	42274.212	159358.65	0
2010-01-24	22	15355	10890.987	2626.154	26437	15461	49607.915	184953.32	0
2010-01-24	23	12037	8558.717	2225.008	18746	10985	45559.735	162492.26	0
2010-01-25	0	7589	5437.905	1431.385	14066	8419	32540.984	112134.78	0
2010-01-25	1	6008	4095.146	1018.828	8409	5074	24307.574	81630.54	0
2010-01-25	2	3741	2513.763	608.792	5453	3300	13083.79	44824.31	0
2010-01-25	3	2484	1710.685	399.781	3486	2142	8348.096	28825.72	0.01
2010-01-25	4	2598	1811.704	460.263	3936	2389	10960.372	36294.75	0
2010-01-25	5	3872	2763.705	619.602	5559	3703	15777.452	54596.29	0
2010-01-25	6	10603	7812.464	1640.693	16430	11095	32048.83	117661.82	0
2010-01-25	7	20083	15309.88	3630.439	31968	21145	52900.313	212290.18	0.02
2010-01-25	8	25556	19782.327	5271.421	39388	25416	58685.723	265640.87	0.05
2010-01-25	9	25913	19629.401	5319.479	37858	24689	54374.778	261942.65	0.05
2010-01-25	10	23001	16636.854	4360.315	33543	21238	47177.781	222436.72	0.19
2010-01-25	11	21114	15656.279	3761.328	32803	20548	42919.723	197346.57	0.23
2010-01-25	12	22716	16305.705	4206.741	35712	22208	47788.229	222073.37	0.2
2010-01-25	13	19199	13747.299	3339.649	28912	17917	40191.05	180979.17	0.38
2010-01-25	14	18389	13203.62	3251.206	28203	17311	41742.161	180839.18	0.08
2010-01-25	15	18568	13251.873	3406.79	28845	17511	47504.727	197380.92	0.01
2010-01-25	16	17439	12580.536	3128.085	27296	16463	45975.597	200932.09	0
2010-01-25	17	22573	17035.089	4454.705	38246	23165	56518.4	263887.62	0
2010-01-25	18	25941	19174.614	4946.281	41237	25279	64287.926	297012.22	0.03
2010-01-25	19	25481	18353.191	4510.377	40486	24619	67073.84	294014.07	0
2010-01-25	20	21878	15544.628	3599.147	34258	20941	61551.419	245969.24	0
2010-01-25	21	20153	14369.44	3432.886	32546	19488	62676.326	241496.64	0
2010-01-25	22	17472	12166.081	2919.358	27151	16365	54851.399	207975	0
2010-01-25	23	13561	9526.183	2515.97	20761	12505	52057.219	186443.02	0
2010-01-26	0	7873	5406.917	1406.259	14438	8705	30004.659	107821.81	0
2010-01-26	1	5899	3910.865	932.514	8474	5167	18929.214	68187.14	0
2010-01-26	2	3749	2520.223	590.157	5468	3342	11857.107	42611.66	0
2010-01-26	3	2604	1753.944	417.007	3824	2295	8568.786	30068.61	0
2010-01-26	4	2358	1584.041	404.044	3468	2134	9302.595	31369.65	0
2010-01-26	5	3435	2397.869	505.558	4963	3278	12585.801	44053.58	0
2010-01-26	6	9591	6790.61	1361.754	14890	9890	27841.72	102205.94	0
2010-01-26	7	20036	14908.966	3359.286	32437	20959	52904.409	209426.53	0
2010-01-26	8	26501	20115.575	5041.863	41695	26426	61502.262	271660.93	0
2010-01-26	9	25757	18884.914	4862.903	36972	23923	59050.941	262891.25	0
2010-01-26	10	21506	15432.311	3861.532	30498	19548	50032.344	216530.65	0
2010-01-26	11	20209	14868.746	3755.002	29881	18901	46661.455	203697.25	0
2010-01-26	12	21388	15537.257	3995.707	31830	20006	48093.615	215231.66	0
2010-01-26	13	21425	15680.427	3881.739	32671	20209	50463.068	218243.71	0
2010-01-26	14	22911	16895.65	4312.831	35055	21659	55092.801	238674.5	0
2010-01-26	15	22503	16179.514	4297.105	35567	21370	56465.632	239970.15	0
2010-01-26	16	20032	14455.484	3625.516	32181	19330	50492.643	227431.27	0
2010-01-26	17	23576	17829.566	4434.887	39835	24119	57722.486	269784.13	0
2010-01-26	18	29971	22237.676	5724.394	49464	30120	70691.444	338768.6	0
2010-01-26	19	29678	21550.857	5345.872	47587	29280	72728.834	335723.06	0
2010-01-26	20	27318	19569.626	4724.201	44020	26838	73527.328	306450.22	0
2010-01-26	21	26398	19206.472	4629.76	43995	26351	76214.65	306139.35	0
2010-01-26	22	23607	16765.611	4162.79	37655	22456	70030.056	277099.48	0
2010-01-26	23	17962	12547.761	3292.826	27706	16479	59379.144	225348.44	0
2010-01-27	0	10239	7038.409	1797.686	19028	11406	33258.377	126686.18	0
2010-01-27	1	7508	4940.464	1157.744	10949	6590	22414.299	82810.9	0
2010-01-27	2	4784	3231.695	734.894	7008	4325	14763.042	54146.11	0
2010-01-27	3	3247	2173.756	475.583	4755	2853	9707.577	35089.05	0
2010-01-27	4	2678	1806.082	428.565	3864	2406	9895.048	33956.41	0
2010-01-27	5	3537	2469.414	522.05	5104	3358	13177.581	46363.98	0
2010-01-27	6	9998	7119.812	1442.761	15248	10341	29521.17	108414	0
2010-01-27	7	20179	15120.46	3393.494	32412	21084	51829.074	208625.25	0
2010-01-27	8	26969	20446.854	5192.465	42025	27076	62457.86	279650.96	0
2010-01-27	9	26258	19466.851	5122.094	37735	24471	58317.036	268072.65	0
